ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      352.759      19.0118      17.0395     -228.765      2.52742     0.361641
      313.637     -58.7033      18.5091      32.0849     -1.21365     -3.65682
      332.015     -13.5100      29.1933     -189.020    -0.547637     -2.27037
      30.2919      65.7066      15.0745     -320.200      3.15922    -0.632068
      17.8397      43.3318      29.0898     -146.211     0.829726     -1.37997
      209.505     -9.01729      53.9165      242.070    -0.701551     -1.37011
      175.660      72.9288      76.4292     -117.960    -0.478233    -0.192150
      353.623      19.7262      21.5497     -80.8985      2.90229     -2.40710
     0.573484      11.6829      15.9364     -286.407      2.97744     -1.63114
      352.613      3.21798      34.8452     -132.434     0.710416    -0.431962
      23.8158     -59.4503      3.63965      59.0901      10.2208     -4.39226
      225.821      9.41687      39.3455      90.3311    -0.888316    -0.796575
      225.159      5.87940      32.6337     -201.718     -2.34146     -1.40873
      75.2535      69.2213      17.5849     -285.521      1.45653    -0.364222
      2.12636     -12.1079      11.0171     -248.232      1.67734     -4.62639
      20.0845      13.3227      23.6208      65.7367     0.319296    -0.671040
      136.367     -71.1196      21.7190      248.608    0.0768880     0.473567
      348.773      50.9181      17.5898     -207.467     0.317690    -0.447624
      143.535     -20.4280      83.4759      256.890   -0.0273346    -0.307502
      285.196     -43.4689      14.7479      139.535   -0.0537827    0.0651990
      240.798      55.3375      20.2361     -58.6427     -2.03904     0.488704
      312.772      21.9015      85.5050     -299.382    0.0664112    -0.365487
      327.627     -10.9195      18.5956     -193.694   -0.0495035     -2.90187
      210.026     -38.3905      16.5264      70.0650    -0.731652     -1.07532
      354.417     -10.3641      66.2132     -262.083     0.200848    0.0196721
      226.410      20.3422      59.0944     -103.931    -0.903173    -0.672566
      149.273     -46.9958      40.9086      34.4555    -0.612549     0.199283
      113.100      81.0266      74.8462     -265.457    0.0952768    -0.874457
      301.425     -63.8039      53.0642      78.2016    -0.164403     -1.20744
      102.932      7.34852      39.1869      222.590     0.622758    -0.311436
      202.894     -15.6741      37.8832      24.0005    -0.774805     -1.90633
      45.1393      65.9071      17.9184     -195.024      2.01175     0.589072
      347.414     -3.39438      37.6090     -102.772      1.87770    -0.804747
      153.818     -3.40356      31.4366      220.944    0.0756418    -0.901689
      82.4492      45.4593      68.2559      59.8408     0.692364    -0.476208
      77.9007     -19.9276      22.5446      341.526      2.06085     -1.84292
      207.606     -73.3607      6.99254      215.738     -2.44270      4.69729
      321.558      24.0291      77.0638     -125.694   -0.0443980    -0.188361
      182.102      43.5094      31.8531     -125.356    -0.871726     -1.88973
      284.533      14.3455      6.60843     -176.586     -3.84195     -2.70804
      286.715      6.92738      33.0137     -150.199     0.312689    -0.553510
      185.431     -57.3846      16.4068      130.984    -0.324336      1.07829
      108.716      8.70292      93.7281      64.9661     0.705819    -0.400326
      251.280     -23.4547      13.2331     -35.4708     -2.15087     -4.37231
      11.5035     -26.6850      60.9171     -6.50413    -0.357857    -0.444306
      107.705      38.6710      82.7371     -18.7321    0.0985692    -0.527928
      79.2320     -46.1922      24.6704      276.723     0.669805     -1.14397
      242.441      42.9686      22.0241      39.3246    -0.871607     -1.35978
      298.187     -65.0366      16.7923      212.523     -2.60901     -1.55477
      282.167     -5.40761      26.0681     -255.433     0.452410     -2.19322
      147.303     -33.5560      21.3161      212.208     0.710825    -0.325456
      135.279      49.8589      16.4970     -126.471      1.98344     -3.69638
      33.3535     -5.87342      67.2151      105.764     0.926351     0.241481
      112.876      19.3792      14.4265      36.0319      1.72306     -2.62048
      70.5063     -29.0363      21.6784     -8.70872      2.27976     -1.74680
      307.545     -62.2550      105.368      164.536    -0.138053    -0.359500
      68.2367    -0.131199      11.3163      125.251      1.83437     -5.23846
      355.712      47.1365      42.6882     -140.843      1.17949   -0.0726736
      121.738     -61.8608      40.3832      385.120     0.849637     0.715083
      132.240     -16.8239      18.9237      220.692     0.187232     -2.63530
      338.816     -20.8872      21.8985     -160.716      1.96882     -1.83453
      104.057      10.6622      16.0053      144.324      2.26870     -3.55875
      228.917     -49.4558      46.5092      182.881     -1.20588    -0.805726
      37.3379     -13.4513      54.0818      30.8275     0.370536    -0.670681
      287.723      43.9805      14.3148     -214.087     -1.70147   -0.0751802
      47.5212     -57.8566      29.7336      333.621     0.203827    -0.269259
      7.63636     -45.5776      19.6666      80.5552      1.98513     -2.17457
      214.108      11.9222      91.2028     -17.4099    -0.440038    -0.636119
      351.285     -17.2343      22.8069      70.5135      3.02011     -1.34254
      182.583      2.09070      10.3765      28.5996     -2.25202     -4.06180
      82.9174     -1.28883      13.0401      21.8985      1.18853     -2.57658
      157.290     -11.5121      18.0100      308.068     0.838623     -2.69397
      148.066     -67.1918      58.7029      321.408    0.0486692     0.134996
      245.380     -16.9890      10.7235      38.5035     -3.96447     -7.18397
      169.233     -62.3241      23.2274      139.675    -0.295650     -1.05999
      261.601      7.23404      98.8077     -86.3479    -0.536132    -0.342986
      321.955     -6.51630      29.6044     -93.6351      1.11199     -1.76330
      84.7656     -48.8087      57.2747      127.778    0.0609114    -0.537947
      84.3218     -48.2620      16.3990      54.9871      2.14809    -0.187814
      316.788      24.0785      65.1198     -178.369     0.440969    -0.751738
      344.725      36.4267      13.4652     -425.498      2.19330     -4.32575
      42.8702      49.1022      20.8996     -170.136     0.517179     -1.98833
      226.455     -38.0274      17.1124      139.793     -3.07164     -3.25434
      301.862      18.0672      55.6917     -200.675    -0.369450   -0.0460337
      67.5046     -24.9945      15.6767      122.970      2.50360     -2.98321
      256.533     -65.4237      6.10643      81.0838    -0.797638     -8.08993
      293.700      49.7198      18.4916     -297.147      1.17782     0.916678
      210.272     -38.9157      25.2228      181.982    -0.874446    -0.152151
      316.087      11.0572      17.2800     -151.675     -1.94764    -0.316948
      187.938      18.6440      53.2404      44.1880     -1.13710    -0.697315
      166.428      5.50829      19.8844      52.3952     -1.83804     -3.44427
      30.7474    -0.648939      30.1050      70.7013      2.41836    -0.967619
      36.2819     -48.5843      20.1709      70.7733      3.48134    -0.286453
      10.0810      6.59373      86.5970     -181.611     0.390977    -0.614954
      342.995     -20.3746      28.8694     -3.09862    -0.218890     -1.18951
      70.5940      16.6367      22.3675      94.8805     0.842202     -1.90475
      317.809      25.6728      15.7565     -211.534    -0.674036     -1.91462
      84.8292     -19.6346      18.7856     -70.3213      3.68881     -1.37925
      258.822      69.5326      49.3858     -172.578    -0.545839  -0.00155076
      135.555      26.2663      10.2427     -78.0507      2.76182     -3.10098
      120.468     -52.9058      20.0809      63.1402     0.221435      1.04925
      303.334     -50.5511      42.4447      287.328    -0.656175     -1.87218
      30.1883      78.4083      16.7098     -334.840      3.45427    -0.150111
      30.3310     -52.9384      18.7330      5.46363     0.979351     -1.80563
      109.901     -68.5383      67.9578      261.931     0.459665    0.0273412
      210.905     -41.8879      10.9916      229.393     -4.07136     -4.37209
      159.364     -23.2558      8.63584      124.260     0.309622    -0.680138
      222.298      35.7448      51.5664     -212.225    -0.507882    -0.757699
      287.989      68.2683      46.4101     -268.668    -0.255449     0.771123
      72.8951      37.8689      29.4186      36.7314      1.18957    -0.264647
      104.724      52.2701      17.2991     -121.234     0.357450     -3.99056
      209.693      55.3016      34.1908     -69.8981    -0.824429    -0.836725
      322.079     -43.9004      18.9155      44.3201    -0.816932     -4.71357
      12.4890     -22.5903      39.8667      22.1791     0.124730     -1.20191
      181.203      1.31609      31.1401      108.807     0.257557    -0.721011
      139.635     -59.7514      26.0822      217.154    -0.320253     -1.16505
      292.997     -64.3736      7.82248      71.5059      1.63121     -6.58338
      204.951      29.8460      71.1532     -84.0895   -0.0206222    -0.550487
      170.757     -29.8347      49.5987      128.844    0.0932916    0.0995894
      211.400      28.1160      28.2335     -85.3096     -1.22160    -0.865101
      55.0200      60.0865      11.4862     -136.043      2.65059      1.55590
      354.858      1.39434      62.9864     -36.6742     0.633362   -0.0575519
      29.8985     -58.1236      19.0101      80.2906      2.06563    -0.497289
      144.582     -35.9748      17.5132      236.773     0.823820     -1.83242
      273.910      13.2426      40.1317     -178.013    -0.792050     -1.09268
      18.6342     -1.18179      13.0627     -126.685      1.63614     -4.52551
      109.095     -81.5833      31.8403      196.496      1.01543      1.44404
      144.284      7.62231      26.5786      53.9361    -0.452324     -2.81475
      266.218     -56.0574      84.3121      62.5096    0.0772968     -1.07076
      143.620     -46.7043      14.6872      372.386     0.564633    -0.716090
      215.333     -16.9256      9.48483      139.847     -2.48961     -4.01204
      133.172      3.56978      17.4620      185.296    -0.420793     -2.64016
      333.366     -65.0140      25.8537      192.995      1.73350     -2.79340
      355.248      44.8228      29.3567     -218.333      1.09463     -2.09488
      176.989      8.56006      61.8305      187.935   -0.0617416    -0.445565
      78.7767    -0.443264      32.4046      121.586      1.83155     -1.10414
      245.180     -1.54660      13.6492     0.295429     -4.10319     -3.92030
