# x[kpc] y[kpc] z[kpc] v_x[km/s] v_y[km/s] v_z[km/s]
 -17.6695    3.5341   16.4759  -32.7028  -42.3014  212.4223
 -29.3461  -30.6028   -0.7308   93.5550  209.0405  -55.7969
 -22.1203  -14.1357    2.5883  -11.9543  -90.7063  -77.3382
 -42.1211  -57.0061  -18.4329   46.2070   20.1511    4.3685
  14.0890   13.1160   11.8463  118.2894   28.3209 -324.7216
  -2.8436   -8.4917   -5.7405  -99.9657   66.1213  167.6192
  -5.1299    0.3955    3.0977   33.7207  167.9250 -254.5814
 -33.2805    0.6319   -0.9678  180.5867  175.0394 -204.8694
   6.7935    7.0658   -5.3043    1.3281  123.7969 -125.7336
  -4.8829  -14.6232    7.4078  104.1235  -53.8802   -2.8851
 -46.2377  -11.3239    6.2242  -97.6275  -15.4721  110.5140
  18.6910  -55.4992   18.3414   92.3504  141.5636 -104.5651
  -0.5695    7.0663  -13.5018  138.6331    7.7482   46.7105
 -37.2797    0.7000   15.5791   94.4529 -151.1348 -169.5176
 -31.7603  -10.3457  -73.4607  184.6462  175.8029   71.7972
 -17.9996   17.6551  -15.5030   71.7192   61.4667  -14.7781
 -23.5402    6.5401  -27.2299   -4.3638   46.6272  152.5163
   1.7415   18.1200   27.9797 -155.0865   44.1079  -44.4808
  17.0401   19.6269   31.4339   98.4534  214.0128 -498.1686
 -13.0299   13.8437  -14.4219  168.1832   96.5989  -29.7922
   0.3232  -13.5837   19.1794  -41.7445 -120.1704  119.6060
  -4.1148   20.0686  -10.7964  124.5630  -84.1450  -73.2682
 -25.1774  -42.5402   21.0064    4.5378  -66.8380   56.9412
 -14.9228    0.1054    4.6358  -93.5263    4.9765  -45.2165
  -9.0050    2.2248  -78.7042  -17.2925 -201.6754  -82.1114
 -26.5071  -39.4123  -15.7924  -58.0108  -79.4966 -149.9053
  -7.6331   -8.4578   21.5183  174.2351  -65.2543  105.3239
  28.8554   -7.4446   -6.0716   -9.6022  -17.0009  -39.9854
 -22.0241  -29.8164    3.4186  144.3912  -29.2446  -50.3463
  10.9206   17.8593   30.6875   37.3745   27.6275 -166.9886
 -14.5201   -2.3006   14.2892  144.4583   84.4684 -117.3640
   8.7150   12.4610  -10.7715 -147.5770 -121.0959  -52.8294
   7.6593   13.5172    5.7332  -47.9532  -90.2741   54.5886
   2.7777    0.9828    5.6889  117.7348   29.4883 -300.4304
 -37.4548   43.1215  -10.4237   61.6534  -31.1403 -179.9420
  -3.0241   17.7559    2.7457 -105.3483  138.9062    2.6240
   0.9560    8.9116   15.6398  108.4208  161.4427 -143.2889
  44.6712   23.5727   -5.6065   59.7426  130.8786  -39.1771
 -17.6075  -12.9396  -17.9492  187.6424  213.6028 -245.9530
  -6.5342    0.0424    5.1872  183.9398  129.0837   58.6915
 -17.1941  -12.3858    2.7025   -5.4915   43.2765  -22.4999
   1.0341  -12.9002   -1.6532   10.4148   36.6251 -101.8069
  -8.5027   27.6755   -0.0095   56.8292  103.9679  -33.3743
  -1.2219    3.7977  -13.2875  124.3674  -77.1193   34.6125
 -14.6705   -6.8606   18.5770  -79.8471   88.0067   27.3806
 -16.0449   -9.7391    2.8003 -109.2488   23.8706   81.5675
  39.9874   15.9217  -13.3471  -32.4517  -49.5704    5.0562
   6.9545   -2.2089   -0.8373   30.3651  124.4487    7.0169
 -32.1812    1.6355  -17.0903  284.4400  250.6048 -264.5452
 -22.4917   10.7207    9.6058  -14.3190  131.3948 -167.5544
  15.8422    4.5310   31.3633  130.8293  289.4543 -200.3363
 -23.6718    4.0452    3.3545  -45.4467  -15.9904 -296.1603
 -54.5858  -12.6220  -42.4655  -40.0412    2.7883  -79.4534
 -14.7511   14.2743    1.7211   35.7278  203.2748   34.6255
   2.6451   21.1527   -6.3489  -48.5572   -3.5598    4.7608
 -15.1867    2.1700  -31.1651  127.7604  136.0745  -35.6165
 -12.8086  -16.1657    2.3743   58.0526   21.4843   42.0923
 -21.0445   -3.0538  -11.6145   83.8597  126.8088  -39.9664
 -15.9436   -1.6313   14.4437  109.6380  -65.3690  103.8364
 -50.5508   13.5726  -21.2052  -41.8217   38.6636  -19.1859
  57.2446   18.6417  -55.3344  130.8410 -331.1077  -37.8711
  -0.5811   16.9366    6.6722  -51.5095  -36.0706    3.1097
  26.5453    2.5307    6.1436  115.8247   98.2272  -71.4045
  -3.2460  -34.4697  -12.2873 -120.0294  -36.1234   54.9008
 -24.7498  -26.9453  -16.7506   85.9861   62.8378 -163.0656
  -6.1240   -7.3282   20.3832  137.3137 -144.4202   60.5286
  -8.1062   61.0137   41.0036 -100.4493   43.0428 -132.5512
 -14.1740   12.9890   14.5131   18.8787  123.7355 -101.5612
 -13.1387   -3.4443   24.0999  114.3865   82.4474   93.7174
   1.8368  -14.6482  -14.9186  104.1271  108.6721    4.4805
 -25.6458  -21.3791  -19.1864   93.1110   85.6002  -81.5361
 -10.4889   34.4760   39.1085  206.0906  239.8692 -246.3163
 -12.3754  -13.6794   -9.0409   92.7225  148.0388 -372.9274
 -17.8429   55.0716  -14.6768   47.2786   67.5091   41.9729
 -14.6868    2.6930   -6.6669  -24.3092   -9.4085   85.2939
 -24.6364    7.2612  -11.3910  134.7673  271.8565  -97.8789
 -13.9866  -18.5744   -2.2269   80.4064  -80.9823   45.3903
  10.6136  -21.3671   14.8056  339.9581  297.1066  -41.6206
  12.1270   58.3497   20.0918   25.0772   33.4760 -118.2485
  13.2756  -26.3169  -18.3909  -77.6019   25.6657  -11.9060
  -2.4706    5.9946   -5.3884  140.6734 -110.2271 -111.7799
   9.6566  -40.4686   17.9998  128.9031  161.5516  -37.4844
 -26.8596   -4.2172    0.3647   95.0910   10.2708  -16.2221
  -4.3033  -15.2931    2.3428  115.0637 -165.9733   37.1640
  10.9255  -23.0153  -17.0118   83.9147   35.1243  -74.0117
  -4.0607    3.5820  -44.6955   31.3736  -61.0429  175.2841
  -0.1050  -28.0944   13.3593  152.8535  -19.8032  -54.4556
  -0.5937   -6.1092  -21.3108 -123.5838    8.1834  -52.8176
 -17.4345    7.5303   11.3814   29.4112  186.3213  -74.0044
   3.2960  -14.6509  -23.6109  311.4632   83.7942    5.6233
 -23.0359  -17.8572   -4.8969   92.8111  182.9571 -181.5303
 -17.7584  -14.7557   12.1674 -106.2665   -5.7205  133.7171
   8.2979  -45.0852   93.6642   84.6634   49.2529  211.5092
  -8.3467  -17.2782   -4.8743   50.7924  110.6110  -24.2465
  -6.3666    9.5667   35.4039  -49.0999   -1.8848  -21.1192
 -35.8198   -9.6800   13.8139 -241.8955 -180.3343    5.9457
   8.2681   -0.7888   -6.0073 -199.5480  -70.4882 -217.3082
 -16.9111  -45.5460   -9.7497   -1.6854  122.5825  -59.1713
 -15.9657    6.5342   -3.5300  265.5434  278.3882  -37.8112
  42.0213  -47.7920   14.0534  118.2371  -45.2820 -128.0451
 -22.2581    1.7164   -4.4821   99.8477  -70.9344 -200.5510
   3.1414   57.1527   72.4772   96.6145  140.0469   49.2073
 -49.5492   59.2476  -35.9977   72.5007   72.1225   15.9268
   0.6855   18.9863   20.0077  155.9477  -48.9359 -227.5813
   1.1483    7.0511    7.9050   69.9085 -131.0576  -99.7952
  -5.3004    8.9187  -13.8808  -64.8648   17.2513  154.6099
  -7.8617    3.9667   -1.9709  154.8860  -60.0120   25.1161
   1.0944    1.2688  -17.6755   89.8950  -54.3854  102.9951
 -22.0973    6.7783  -13.8211  336.7929   99.3427 -153.5431
 -39.6811   -3.6950   24.8299  -15.4756 -127.6847   -2.5927
   7.6727   -1.4980    7.7070   44.2234   45.3391 -127.7031
 -16.1216   -0.7182    6.6267 -237.3591  107.8163   42.7725
 -22.7334   -7.9145   -4.8661  -84.3184  163.5187  -24.7707
 -14.4887   -1.9040   17.1206  108.3674  -66.9970  -21.1712
  11.6441    2.4683    2.7356  -33.2706   22.8054  -18.4101
  -8.1053   -2.3381  -10.2625  -32.8633 -174.6585   28.5528
 -38.0356  -11.1989   22.5295  -41.4602   65.7702    4.4683
 -34.9815  -27.4106   11.2248  -62.9660   56.7205   19.5866
  17.4220    5.3241    1.7965   85.3856  -52.3169 -189.0188
  -5.1403  -30.4789   -5.4405  -94.0786  105.4559  -23.2660
 -27.6013    2.4407  -11.1730   87.1288  277.6629 -403.0043
   1.4560  -31.4684    5.5549  120.6899   38.5391   29.0156
 -15.5079    7.7063   26.9179   77.6337  104.5241  173.5591
   6.4604   -6.5300    4.2738  -26.9196   99.7413 -106.7309
  -2.6305   -9.5438    0.3847  195.0140   88.9975 -107.4281
   0.2232    5.7870    0.9850 -135.5321   43.8802 -212.0479
 -13.2971    5.0773   -7.9060  186.7473  -63.1872 -115.8354
 -22.4805    3.3174    8.4392  133.1445  207.5685  -67.8730
  -6.7291  -12.9899    3.6577  206.1790   11.7612   97.5100
 -15.5653  -13.0023   24.6070  113.9230   26.2944   47.8813
   4.4685    7.6977    0.5391   24.5388  -98.5387   -6.1116
  30.0256    7.4252    3.6351  128.0188    6.5692 -221.0271
 -32.8452  -23.0645    9.7936    8.0354  -35.1062  -53.2105
 -14.5904   -4.4406   -8.2837  229.0466  110.2881 -101.9541
  19.4940    1.7188   10.8551  162.2942  -40.2945  -44.8133
 -12.6690  -12.7010  -17.8827   71.2847 -142.1755  105.9820
  -5.7313   14.7610    5.7061  265.4318 -118.9785 -164.5244
 -16.0869    2.2584  -15.4835    1.1487  -46.1631 -190.5480
 -14.7525    0.8277   15.4065  118.9793  190.7657   24.8171
  -8.5389   -8.1548  -17.3680  215.8831  138.9548   -9.5848
  -7.7313  -25.2219   49.4521  359.4268  -70.4873   66.0481
   9.2150  -28.8459    4.5131   67.0425   96.8233   34.4925
  27.0603   71.8270   39.6397  -45.0562  -60.8596  -87.9993
  10.1093   -9.7407   -6.0045   79.2160  171.3801 -144.0478
   1.7711   -5.1922   -1.3447   29.8446  -26.8029 -181.5510
   9.3077  -21.1354    7.7018  212.2273  227.7916  335.8192
   8.8191  -22.1251   -5.2854  174.6301  187.5537 -125.2524
   2.6204    2.5065   -5.5864   45.2035 -157.1337 -223.0879
  -1.9219   -3.7384    3.6734   60.7109  -74.0151  -12.8424
 -15.4959    8.1731    3.8007  -10.3138  201.3936 -283.7986
 -12.6328   -0.6495   20.7103  -96.9138   37.9435  -61.1232
 -15.1600  -15.8916   -2.5298 -184.6398  -50.7200 -168.1920
  12.0319  -10.1491  -20.0397  136.8297 -128.8544 -110.6041
 -28.8503   -8.5900   -0.0675   21.8727  123.8860 -175.4631
 -20.1494   12.4595    5.8157  138.1683   70.0095  -72.7864
 -28.1599  -12.0311   17.3015   85.2353  -19.6870  -82.7336
  -7.9008   -4.9489   18.5337  152.2157  -55.0673  -52.3257
   2.4682   11.3081    4.6449   88.4293  -82.5653  127.9318
  -7.4526   22.6344   -6.6657   24.7392  235.9409  -98.1623
  -4.5155   -4.8039  -11.2992  101.5796  -77.8554    7.6901
 -17.5972   -2.7998   15.6311  -48.7079   89.9355  -26.1211
 -10.6985    1.5225   10.2354  229.8946  126.2514   86.2684
 -15.7352    9.0103  -13.2263   78.5604   41.7290   57.2890
  -7.7849    0.7305   37.9058  232.3588  215.8521   16.4457
  -7.6075   -1.8552    4.1255  192.3976  -19.5549  -93.4168
 -31.7011    8.1913    5.5064  -89.8433   28.4064  -66.0852
 -13.1999   -9.8215    1.0153   26.2156  -65.1362   33.1498
  -2.6305   -0.9323    8.9974  323.8012  267.1280 -139.5352
 -27.7190   10.3805   -3.6081  -59.3375 -166.7465  -15.8146
 -13.9367  -10.1637    7.2447  -48.8787   83.8034  -79.1363
   5.4318  -10.7965   -2.2365  -71.7606 -141.5391  -36.7450
 -12.3482  -15.1225   18.3079  140.9092  145.9989  194.7284
 -25.9802    7.9597   15.8932   -0.1229  -17.1104  103.4678
  -4.1947    8.5986   -1.7679 -263.3937  -89.8061   95.5573
 -17.2347   -6.3407    2.8055   54.4564  -54.2084 -112.4663
 -58.6734   22.3920   53.1273   35.0453 -165.8684   14.8354
   2.8357   15.3513  -19.7415 -156.1480   -0.4674  154.2972
   2.8760   -2.7249  -12.0245  150.8600  172.3659   -0.9133
  15.9869   15.8590   51.0477  149.3657   65.0265  -53.4466
  21.8073   -5.3175   -6.5407  101.1839   53.1070  118.2944
 -20.8710    7.0617    5.9510  -66.2683   40.9765  -59.8234
 -17.4401    9.0191  -11.7756   50.4039   56.0969   37.2242
 -61.8284  -10.4353   26.3463  -10.3974  -11.4105  -29.7397
   5.6059    9.9117   -4.8974  -77.8599   -8.1983   18.7040
   1.1944   -4.0522  -10.8587   25.4020    8.4394  -32.0928
   8.0305  -39.4037  -40.1449  212.7993  312.0622 -166.3390
   0.5694   14.2463   -0.9249   63.1185   65.2929  -49.4766
  -4.2920  -24.0323   14.1440  273.2431  101.9883  -31.9660
   6.1626    8.7046   10.1916   14.3947   64.2307  -13.6732
 -15.2881  -12.2115   -2.7630  -53.0390  -80.0235 -267.6593
  -5.4180  -35.9362    9.8002   85.3395   57.7090  -14.4046
 -20.0459   -7.2860   17.9960   70.6912    6.7091  140.1913
  17.9078  -17.0258   12.1047  136.4614  -32.8699 -141.6481
  32.4831    4.1955  -10.2740  -12.5666   10.9781  -83.0254
  10.1972    0.4040    1.4441  -46.7446  226.6561  159.7353
  12.9307    9.6880   -5.0944  -26.5924   14.4799  -25.7660
  -9.5209   -4.3350    5.2413   46.6951   57.9170  150.9190
 -37.2970   10.7330    9.5465 -157.6519   18.9739 -207.3461
  12.0228  -22.0329    1.3217  275.9915   44.7157 -125.8379
  44.4618  -25.1116  -71.1272 -112.8289  -76.4938  120.1334
 -18.8807    1.0751   -6.7397  132.1532  -52.4753   10.5641
 -16.0931  -17.1340  -15.8499   -2.3113  121.1637 -122.1126
  -3.3967   30.9121   17.3758   13.3024   43.3765 -198.4991
 -21.4789    5.7118   14.1284   67.3648 -127.0121  -28.6700
 -13.0441  -16.4200    8.8891  -74.0430   10.7128   41.2131
 -34.1750  -21.5160  -19.3820   62.6784   86.1332 -209.5353
 -16.5232   18.5905    6.7618  -33.2791  140.0395  170.3530
   8.6194  -18.0119   11.3300 -126.9405   57.1466  -74.1275
  -2.8762  -19.8619  -50.8472  108.8098  279.4048  -66.9346
  22.4941   46.6452  -54.5490   10.6036  144.9780  138.4315
  -1.2962    0.7677  -10.6488  -45.9303 -154.5367  258.2358
 -17.7458   12.3895   17.0216  -44.3138  -17.3490   70.0560
   6.1540    5.7442   13.1517  189.3203  187.8786 -258.1641
  -1.3376   -3.9161  -13.3578  170.4745   86.4031    0.4707
  18.6736    0.7862    7.4247  -58.0554  -10.0624 -116.4559
  -5.6417    7.4890    4.0117  -46.6027   74.1090   -9.3249
 -34.6953   14.0272  -10.3899  142.6213  272.3989  -67.4047
  19.9062   10.1930  -60.4441   44.2631  -19.4805   92.7705
 -28.2940   -4.4728    5.4901  -28.5226   26.7789  -59.9352
 -12.3685   14.5513  -18.6550  182.1433   -0.0377  138.6219
  -8.0283  -10.5227   -8.2528  -88.2137  114.6527  -73.3412
  -9.2350   -9.9724   14.4226  -29.1621  139.5120  151.3707
   8.3991   13.7307    5.3543   21.6710  -40.8160  -29.8263
 -20.2988   -1.3862  -10.1382  -73.7800   67.9741   91.3142
  -2.3603    6.1411    8.2435  137.4488  221.3961 -213.0625
   1.1998  -20.3592    3.1576   45.3266   82.0874  230.3627
   2.8362   -0.9915    6.2347  163.8091   70.4924 -131.3518
 -30.5181   14.8025   40.4261  133.6316  -73.5150 -112.7501
 -13.8198  -16.6263   -1.6927  -64.9767    8.3151   28.1554
 -22.6034  -21.7488  -29.0612  110.6741  187.4298 -136.6079
  -4.4471   -9.2088    9.7343   70.4289  116.0205 -176.0536
   5.1512   -5.1757   -5.8690   84.3858  126.5372  -70.7235
  24.4323  -10.3328   18.5316  207.2117   65.4127 -184.5294
  -2.4431   -8.6116    0.2771  187.3428  -71.5396   10.3486
 -11.6668   15.8207   -4.8127   99.7038   68.3144   68.5204
 -11.7508    7.0154    0.0527   70.4758 -103.2527  -74.9256
  -1.0106   -5.3531   21.6927  115.0845   53.5163  -94.3458
  -4.9234   -0.7033   -3.3892 -123.0103  -42.5186   40.9199
 -10.4955   -3.5654   13.4605   68.9519  -14.6833  -28.9660
 -26.1148  -34.5422    1.6991  -62.1100    3.1447   91.4195
 -20.0162   10.1125    1.7238  -60.1880   81.5802 -142.7628
 -20.7198   -4.0784   -4.3780   81.0539   34.6146 -353.2584
 -35.5241   -8.3043   24.0683   14.4237    8.6370  -29.8106
 -42.7043   -4.0616   18.6565   44.1489   25.8574   55.7165
 -16.8767    3.1838   -9.8639   81.2854  247.4001  -29.5777
  -7.8765   11.9989   -0.7852   60.2355    6.5335  101.7150
 -22.4458    9.8617    0.2669  130.8642   -6.2260 -170.4691
 -31.4502  -10.1117  -46.4669   24.4775 -132.2900 -127.7405
  -7.0577  -23.1807  -29.4506  171.6589  100.4809  118.6771
 -29.7539  -13.5210    0.6303   63.2703  117.5499  -62.4503
   2.6049   32.8095  -24.2179 -101.8301   48.9854  180.2346
   5.6000   16.0570   -7.9559   17.8494  -27.1968  -50.1513
 -36.2952   12.5348   -4.0071   28.0156  -16.9491 -116.1967
 -28.2606    0.7403    6.7970  -49.5889  -54.3800  -28.6239
  67.3200   12.7694  -35.0254  -25.6432  -77.8765   30.8770
 -15.0320  -13.3580  -33.7152    8.4284    0.3625  -97.0571
 -48.1886   26.4812   27.5103  -82.4764 -136.0486 -123.6375
  -8.9404   -3.9209   13.1316  194.9107  -41.4120  -28.4172
 -27.8954  -29.7651  -14.2145 -110.3586  -31.1332  -36.3053
 -20.3158   -0.1504  -33.6521  255.3326  160.0622 -114.5755
 -15.8918  -16.5089   -2.3661  -19.5830 -159.7144  -51.6428
 -22.3513  -18.8028    3.9335  -27.5075  139.0135 -107.5252
  -1.4698   13.2791   -7.8738   34.3480  -60.8596   74.3350
 -58.4853   -1.0823   -4.0026 -101.3274  -85.6672  -14.8137
 -21.9771    7.6798    2.3851   25.5029    1.8348  -73.7276
 -29.9963   67.3685  -14.3011   98.5191   -7.8320   38.5188
 -66.0395   -3.2952   -8.9908   22.9180   11.3103  -26.5793
  24.8560   -2.1631   -4.2146  -21.6139  182.6926 -115.8342
 -13.2059  -73.8680   28.7999  -81.0657  -75.1335  236.0026
 -19.6363    2.1311   30.3313   57.8815  -18.5548   44.7111
  11.0660  -37.5974   27.5825  196.9998  173.9742 -218.9017
   2.0009   64.5709   24.7594  -47.8514  -42.6626   34.2010
  -9.3224  -13.5055   -0.0312 -120.7681   46.9243   38.6174
  36.8591    9.7818  -28.6095   65.6232   63.1009 -130.0867
 -21.4724  -15.4513  -11.1687  -57.4534   44.0890  -77.0143
  -3.4796   -2.5658    7.4493   98.4327  143.9104   45.0762
 -11.5588  -12.4184   13.9213  278.8877   87.0269   91.6415
 -11.9456    1.1654   30.9310  100.1574   27.6507   75.7229
 -52.7748   69.2604  -10.4257   83.5427   37.2419   -6.1776
  51.4200   31.4228   27.1165   22.3653 -214.6065 -102.0479
 -26.8842  -43.3479   19.1608 -134.8457 -180.0649   70.4338
 -54.6516  -16.1943   63.1703  213.7937 -170.2604  -75.8542
 -14.9129   26.8659   -8.6929  313.5639   -2.7038  -13.6267
 -17.2138   15.8693   29.4135  283.5492  142.6274  -96.6741
  -7.0614   -5.3956    1.6514   51.7629  174.2742  -25.0627
  47.4034   37.6140  -16.5477  -29.0423   30.9450   91.6215
  -7.1160   -4.2369   10.3376  115.5217  -85.3026  -36.1372
  11.2513  -13.7636   -6.1947  107.7354  205.4956 -230.0483
  -9.1886   13.0296   -0.3576  -98.3923 -170.4369   23.5156
   8.6568    3.2107    1.6510   30.5172  162.0359  -71.9003
 -63.3916   -0.4330   18.2111  -30.3105  -23.6788  -37.3724
  19.1511   -7.3698    3.6368   27.8132  -51.1414 -111.3823
 -15.1060   -8.9885  -15.7150   65.2634  150.3548 -205.3355
 -11.3204  -11.7725    2.9944  -39.0019   70.4910   38.2569
 -14.3162   -5.0088   21.4555  123.2828   16.2271   -0.2564
 -10.5814   14.2668   15.1558  -57.8764  104.8987   25.7453
   1.1670   41.5012  -24.6126   92.6975  -51.6648  -65.5028
  18.3857    9.2213    3.2905  -39.4338    0.2912 -266.2491
 -24.0217   10.4238  -14.4936  288.6040  233.3155  168.8777
   2.9805  -27.9768   15.4801  185.4845    9.6953 -219.5632
 -28.2899    1.8653    7.2263   59.6697  138.1283  -44.1712
 -62.4275   17.4868  -44.7841  222.9019  230.4303    4.3753
 -64.2698    2.5503   11.8832  -86.2102  -64.6868  130.6649
 -38.9278  -20.6426   -5.9716  -61.1341 -187.7726 -127.1206
 -24.4455    5.4631   12.2347  219.1547   94.8469  -44.0910
 -25.4263  -26.9752  -31.3295  106.1187  137.0630 -156.9104
 -23.1012    4.8375  -10.5588  -38.6898    2.3063   51.5306
 -17.4731  -16.7949    2.0163  -14.8774  -97.8898  -43.9510
  -9.8481   57.8933   -4.5019   64.1723 -109.3330  -45.5835
 -10.4616  -55.6922    7.5835   83.5789  -12.2672   19.5421
 -45.4500   -7.7756   64.0324  184.3308  148.0459 -128.8683
 -28.5464  -48.1679   10.3876  -56.8090 -102.9641   15.4670
   5.8012   18.7384   -4.7684   16.3527    6.6838  147.6628
 -16.3371   32.6843    8.0170  -57.7042 -226.1084   65.4386
 -15.4888   32.4381    9.5730   15.2215   16.2080   38.9684
  18.3735    5.2464   -0.2880 -185.7196  -14.3507    1.8037
   2.3997   -3.2872  -14.2394   43.2434   83.2488  -12.8325
   2.7982   -1.0668   -6.0869   39.3593  -27.7923   55.6523
  14.4790   17.7534  -31.8490  -30.8788  -70.4704   94.7778
 -14.0492   -1.1534   -1.1832  -39.0623  -96.0234  -13.0404
   1.8712   -0.6395   -3.6718   94.5708   85.1343 -105.8873
 -26.9156  -19.3838  -22.9115  -20.3703   39.0227 -203.8124
  17.7166   25.1687    1.8479  -34.6632  -30.1536  -92.4921
  -0.8630  -14.7477   15.7253  162.2119   20.9498 -131.9063
 -93.9681  -13.9914    2.7044   39.2588  140.2385 -197.6726
   4.1616   -7.7071  -24.4404  126.5957  -83.1461  188.5852
 -12.4333    3.0046  -19.3052    8.4847   13.0417  -96.3234
  -1.4391   13.5756    2.2922  150.0934   53.7430 -209.0492
  -2.7812    1.9833    6.2487  102.9707  109.3075   37.5152
  23.4679   -2.3527   39.3703   19.3260   55.0368 -176.8277
 -11.2993  -17.9362   11.7166    9.3232  126.8329   33.5582
  -7.7031    6.8368    8.0827  157.7054  226.3652 -343.7210
 -26.6851   -1.1205   -6.9954   -3.8439  105.2423 -105.6186
 -22.4615  -23.6252    5.8934   24.8646   81.4881  -44.6659
  -7.7934    5.5452   -5.9252  166.0006  119.8996  -17.4522
  20.4391   18.1464   11.0695  133.2015   55.1003  -96.7580
 -18.1905   13.4965   -2.2611  130.6288  125.7756   90.0201
  -9.7004    0.1523  -11.9247  182.7371   34.0816  -77.2010
 -23.0268   27.4541   39.4626  238.9925  122.3431  127.9931
 -22.3050   -6.5771  -16.4802   56.8017   62.1200 -192.7113
