ra[deg]  dec[deg]  D[kpc]  Vlos[km/s]  PMRA[mas/yr]  PMDEC[mas/yr]
      273.032     -55.0436      7.55208      151.295     -3.99351     -6.87954
      206.321      22.3853      53.5035     -6.25925    -0.900015     -1.46649
      310.596      23.5560      96.3564     -125.962     0.290294     0.417952
      113.233      60.4306      22.0749     -123.563      2.69254     -2.46019
      132.125     -52.1492      12.5198      417.743    0.0555158     0.560045
      125.551     -72.6517      16.3381      129.836    -0.594758      1.52308
      218.256     -32.7514      68.3606      113.618     -1.20299     -1.10791
      212.034      17.1767      6.72598      380.025     -1.34567     -6.30958
      311.413     -18.1996      29.3187      81.3438     0.834493     -1.57529
      201.829     -40.4439      71.3715      173.713    0.0176943    -0.160737
      279.951      30.5958      21.1532     -117.307    -0.311582     -3.13067
      190.073     -23.2173      11.1358      136.435     -5.98788     -4.03895
      33.5552      73.8923      14.8369     -240.305      2.74388      1.76375
      141.941      57.4367      73.2026      13.0427    -0.856927    -0.463654
      252.789     -37.0585      25.2823     -48.6742    -0.612880     -1.14827
      308.345     -23.9171      51.3713     -102.610     0.179715    -0.406359
      88.4810      46.1192      21.7810     -133.297      1.27812     -1.98559
      21.0689      6.97025      28.4797     -124.656      2.53387     -1.22200
      192.390     -6.24307      66.3750      177.188    0.0887674   -0.0518381
      338.404     0.395245      23.0846     -168.115      1.78130     -1.35353
      334.171     -46.9406      16.2889     -118.235      1.47354     0.847084
      134.293     -1.16506      12.9312      196.950     -2.39278     -2.13087
      53.5185     -39.7534      13.1863      101.734      3.40094     -3.51615
      299.257     0.266328      97.1282     -333.559    -0.151476     0.166005
      271.023      27.1068      55.0932     -239.150    -0.206086    -0.483547
      17.1449      5.40970      11.2702     -272.507      4.79648     -2.81727
      35.9674    0.0809496      99.0266     -58.7157     0.535177    -0.835229
      141.925     -21.0277      25.1850      213.949      1.17542     -1.31173
      212.287      68.7554      22.3290     -78.9898     -1.07352     -1.84076
      207.982     -18.7043      100.872      95.4858    0.0864057    0.0502852
      305.666      21.9344      28.7527     -152.576    -0.663099     -2.56360
      229.752     -63.4240      32.5254      147.994     0.419681     -2.11868
      77.5567     -39.3125      56.6158      248.583     0.326705     0.467323
      40.8507      31.1583      44.7635     -58.0527     0.990966    -0.554743
      110.350      4.50860      92.8090      171.771     0.338225    -0.576723
      154.988     -81.1899      14.0840      174.520     -4.40442      2.43375
      225.595     -37.4241      26.9434      219.475     -1.08972     -1.70244
      241.544     -40.4567      17.1756      111.678     -2.74800     -1.93357
      225.392     -39.1830      4.49541      216.133     -11.2521     -2.18758
      242.032      36.2529      6.24634     -240.026     -8.04615     -2.21903
      1.90016     -76.0588      34.6731      181.406     0.689944     -2.77568
      331.205     -12.4023      74.5379     -207.176     0.140739     0.243641
      343.954      44.9918      19.3197     -139.938     0.641060     -2.77580
      88.3565     -26.0096      28.7510      336.951    -0.144678     -2.03959
      328.517      6.44500      27.8268     -163.200     0.721301     -1.83080
      340.058     -15.3412      84.6481     -43.9802    -0.466653    -0.508748
      6.13116     -47.0014      32.4071      65.6995    -0.439809   -0.0353050
      73.3656     -15.3848      17.9830      104.944      2.11457     -1.65004
      310.294     -22.9227      22.0195     -148.128      1.35937     -2.90739
      101.475     -34.6895      42.1182      200.042    -0.355690     -1.17524
      62.8238     -27.6729      32.0278      97.8214      2.66500     -2.67838
      186.879      68.5576      65.0745      2.87897     -1.27690     -1.21360
      42.2595    -0.457258      20.6266      165.952      1.31474     -3.74662
      170.508      4.89381      19.3690     -82.0761    -0.603853    -0.146012
      170.191      23.4314      68.7943      91.0681    -0.461127    -0.163998
      150.015      61.8470      40.6532     -118.240     0.341183     -2.67784
      56.2096     -48.8084      7.27916      251.866      8.22280     -3.33813
      359.376      35.2372      89.9665     -119.002     0.108267     0.120037
      75.1413      19.5439      44.7173      114.245    0.0542843    -0.299114
      68.6334      18.0655      90.8052      81.3611     0.366095     -1.13728
      33.4498     -3.83377      70.8894     -88.0724     0.528584     -1.07178
      102.521     -17.6773      76.3428      243.900    -0.309978    -0.200459
      223.335      60.1558      9.80163     -383.602     0.273654     -2.95806
      242.525      9.18922      28.6785     -15.6191    -0.245141    -0.788226
      79.6207      34.5469      67.5578      167.039     0.712708     -1.25049
      134.928      12.2678      97.2676     -14.5775    -0.284553   -0.0869717
      152.677      68.6747      48.4494      11.9232     0.188603    -0.574094
      204.427      53.0439      42.8098     -142.773     -1.91783     -1.42319
      190.901      43.1137      25.2635     -71.8788    -0.602974     -1.85952
      280.552      44.6023      22.4276     -273.859     0.859091    -0.900218
      116.861      33.6938      41.4776      68.3667     0.518928     -1.18866
      24.1646     -40.1071      20.0574      143.605      2.08213     0.433953
      80.1765      72.2348      14.9324     -124.806      3.12377     -1.82280
      318.201      12.2167      25.8208     -142.390     0.767140     -1.15605
      170.928     -59.6467      30.0584      167.579    -0.447595    -0.520181
      307.235     -21.8445      39.2861     -58.3862    -0.267952    -0.930973
      334.011     -54.2988      77.1583      63.3503     0.316916    -0.133469
      67.9272      28.9918      65.4041      11.6157     0.857946     -1.32847
      44.3618      71.2294      77.2503     -15.8336     0.550406    -0.731852
      137.246      40.6363      68.3038      122.005    0.0604030    -0.296535
      341.477     -37.8367      83.0184     -132.646    -0.364459    -0.351831
      153.516     -3.03598      56.5445      165.538    -0.337226    -0.722181
      240.959     -20.5576      13.7640      47.1862     -2.15949     -4.70568
      322.211     -27.9099      73.9442     -142.416     0.119677    -0.218253
      243.869      25.6069      64.9748     -14.2078    -0.412730    -0.402569
      237.361      12.7599      31.1245     -159.354    -0.692102     -2.37502
      296.830     -10.8909      43.5763     -42.8911    -0.429187     -1.35314
      281.315      62.3327      13.9062     -247.279     -1.12671    -0.442255
      238.690     -20.9205      14.4497      140.597     -1.70760   -0.0113588
      56.4352     -42.3366      42.0486      145.849    0.0873577    -0.371320
      48.5153     -10.6557      6.41293     0.983627      11.2202     -4.55716
      255.063      24.8185      28.2355     -103.812    -0.468784     -1.59967
      30.1768     -32.0315      45.5616      124.370     0.757587     0.259672
      76.5582     -45.7569      20.8508      155.267      1.86591     0.652215
      189.002     -31.8463      35.0248     -81.1199     0.617215    -0.157952
      306.541      68.3675      12.0538     -217.201      1.48504      3.47689
      233.401      23.7078      16.4409     -80.8782     -2.57126     -2.36163
      121.322     -13.5679      95.4561      247.940   -0.0214943    -0.542415
      172.350     -22.2873      30.9565      83.9514    -0.430710     -1.75375
      274.641     -29.0514      41.2105     -171.786     -1.11525    -0.777686
      233.953      53.8625      19.1579     -164.864     -3.45430     -2.21904
      173.016     -9.58646      13.0414      158.649     -3.94827     -1.61892
      271.353     -50.7399      35.0853      29.6054     0.123888    -0.859739
      229.771     -10.8312      31.3139      118.153    -0.118849     -1.62651
      27.0288      28.3721      24.3190     -166.131      1.41666     -1.96147
      180.408     -23.7476      11.8386      224.047     -2.69220     -1.36186
      242.098      41.9425      10.1477     -361.631     0.460094     -3.91800
      307.699      10.2916      19.0671     -165.159     0.213834     -1.81937
      80.4680      78.8988      13.8658     -203.633      1.03437    -0.925547
      117.128     -2.03188      16.2996      104.155     0.550249     -1.59110
      175.511      68.5918      34.1303     -31.2886     0.258111    0.0615614
      84.6273      14.6057      4.73076      165.509      7.77060     -8.38966
      154.126      64.9117      27.9257     -180.991    -0.381862     -1.61324
      65.2292      25.7938      9.18645     -242.697      2.94064     -3.00478
      317.102      36.0858      22.3394     -107.815      1.39244      1.75611
      109.664     -32.0364      10.7808      228.782      1.00290    -0.853423
      322.556     -19.1314      42.7156     -65.6805      1.42919    -0.189904
      305.119     -6.84659      8.15689     -232.819      2.51909    -0.383206
      272.043     -74.3557      10.5253      184.638      3.07707     -4.73733
      116.526      25.9755      25.8702      113.775    -0.332817     -2.44344
      294.344      10.2006      20.6343     -238.189    -0.565637    -0.261748
      183.614      4.88125      48.9717      85.4508   -0.0209331     0.409312
      35.5814      54.9439      14.6865     -305.609     -1.29973     -2.05562
      258.850     -30.4827      14.3407     -70.0926     -2.51530     0.590471
      112.391      28.0457      20.2440      81.1858    -0.235127     -2.41567
      40.8480      33.4252      21.6655      29.4845      2.66592     -1.97426
      97.9897     -28.0579      77.5201      240.905      1.29398     -1.43922
      307.282     0.580137      61.6155     -102.500    -0.539676     -1.71616
      116.799      12.3272      71.3091     -64.2475     0.464096     -1.57351
      60.5751     -39.6198      38.0342      233.889     0.805371     -2.44094
      314.423      42.7878      24.6197     -165.231   -0.0693176    -0.444195
      288.027      37.0677      8.40101     -279.935     -4.29054    -0.975696
      268.083     -8.12342      11.8474     -42.5180     -1.62097     -2.75421
      21.3504     -3.58678      6.23660      73.0136      5.45138     -4.26351
      112.246      30.3231      13.0399      53.2622      2.04672     -4.79712
      228.870     -37.1776      90.2174      183.272    -0.827577    -0.730651
      43.2183      17.3172      19.7270      30.0670      2.72430     -3.51192
      355.905     -24.7002      12.4638      62.4772      1.32705     -2.69838
      265.690     -64.6324      29.4605     -62.8956    -0.727712     -2.22880
      8.66446      7.31137      26.4841     -72.6724      1.37291     -1.78153
      118.129      29.8926      31.6724      193.785     0.393077     -1.11551
      238.962      11.6997      16.8572     -153.814     -3.82375     -3.92490
